   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 806 043a 0F93      		push r16
 807 043c 1F93      		push r17
 808 043e CF93      		push r28
 809 0440 DF93      		push r29
 810               	/* prologue: function */
 811               	/* frame size = 0 */
 812 0442 5C01      		movw r10,r24
 813 0444 8B01      		movw r16,r22
 814               	.LM72:
 815 0446 DC01      		movw r26,r24
 816 0448 EC91      		ld r30,X
 817 044a CE2F      		mov r28,r30
 818 044c D0E0      		ldi r29,lo8(0)
 819 044e 00D0      		rcall .
 820 0450 00D0      		rcall .
 821 0452 ADB7      		in r26,__SP_L__
 822 0454 BEB7      		in r27,__SP_H__
 823 0456 1196      		adiw r26,1
 824 0458 EDB7      		in r30,__SP_L__
 825 045a FEB7      		in r31,__SP_H__
 826 045c 6183      		std Z+1,r22
 827 045e 7283      		std Z+2,r23
 828 0460 80E0      		ldi r24,lo8(.LC11)
 829 0462 90E0      		ldi r25,hi8(.LC11)
 830 0464 1296      		adiw r26,2
 831 0466 8D93      		st X+,r24
 832 0468 9C93      		st X,r25
 833 046a 1397      		sbiw r26,2+1
 834 046c FE01      		movw r30,r28
 835 046e EE0F      		lsl r30
 836 0470 FF1F      		rol r31
 837 0472 E050      		subi r30,lo8(-(tuple_names))
 838 0474 F040      		sbci r31,hi8(-(tuple_names))
 839 0476 8081      		ld r24,Z
 840 0478 9181      		ldd r25,Z+1
 841 047a 1496      		adiw r26,4
 842 047c 8D93      		st X+,r24
 843 047e 9C93      		st X,r25
 844 0480 1597      		sbiw r26,4+1
 845 0482 0E94 0000 		call fprintf
 846               	.LM73:
 847 0486 C050      		subi r28,lo8(-(meld_prog))
 848 0488 D040      		sbci r29,hi8(-(meld_prog))
 849 048a 8981      		ldd r24,Y+1
 850 048c 90E0      		ldi r25,lo8(0)
 851 048e F0E0      		ldi r31,lo8(meld_prog+5)
 852 0490 8F2E      		mov r8,r31
 853 0492 F0E0      		ldi r31,hi8(meld_prog+5)
 854 0494 9F2E      		mov r9,r31
 855 0496 880E      		add r8,r24
 856 0498 991E      		adc r9,r25
 857 049a E0E0      		ldi r30,lo8(meld_prog+7)
 858 049c CE2E      		mov r12,r30
 859 049e E0E0      		ldi r30,hi8(meld_prog+7)
 860 04a0 DE2E      		mov r13,r30
 861 04a2 C80E      		add r12,r24
 862 04a4 D91E      		adc r13,r25
 863 04a6 EE24      		clr r14
 864 04a8 FF24      		clr r15
 865 04aa 8DB7      		in r24,__SP_L__
 866 04ac 9EB7      		in r25,__SP_H__
 867 04ae 0696      		adiw r24,6
 868 04b0 8DBF      		out __SP_L__,r24
 869 04b2 9EBF      		out __SP_H__,r25
 870               	.LBB204:
 871               	.LM74:
 872 04b4 70E0      		ldi r23,lo8(.LC13)
 873 04b6 272E      		mov r2,r23
 874 04b8 70E0      		ldi r23,hi8(.LC13)
 875 04ba 372E      		mov r3,r23
 876               	.LM75:
 877 04bc 60E0      		ldi r22,lo8(.LC15)
 878 04be 462E      		mov r4,r22
 879 04c0 60E0      		ldi r22,hi8(.LC15)
 880 04c2 562E      		mov r5,r22
 881               	.LM76:
 882 04c4 50E0      		ldi r21,lo8(.LC16)
 883 04c6 652E      		mov r6,r21
 884 04c8 50E0      		ldi r21,hi8(.LC16)
 885 04ca 752E      		mov r7,r21
 886 04cc 00C0      		rjmp .L41
 887               	.L55:
 888               	.LM77:
 889 04ce A091 0000 		lds r26,arguments
 890 04d2 B091 0000 		lds r27,(arguments)+1
 891 04d6 E501      		movw r28,r10
 892 04d8 E881      		ld r30,Y
 893 04da F0E0      		ldi r31,lo8(0)
 894 04dc EE0F      		lsl r30
 895 04de FF1F      		rol r31
 896 04e0 EA0F      		add r30,r26
 897 04e2 FB1F      		adc r31,r27
 898 04e4 2081      		ld r18,Z
 899 04e6 C701      		movw r24,r14
 900 04e8 880F      		lsl r24
 901 04ea 991F      		rol r25
 902 04ec A80F      		add r26,r24
 903 04ee B91F      		adc r27,r25
 904 04f0 A20F      		add r26,r18
 905 04f2 B11D      		adc r27,__zero_reg__
 906 04f4 1196      		adiw r26,1
 907 04f6 8C91      		ld r24,X
 908 04f8 C82F      		mov r28,r24
 909 04fa D0E0      		ldi r29,lo8(0)
 910 04fc 2196      		adiw r28,1
 911 04fe CA0D      		add r28,r10
 912 0500 DB1D      		adc r29,r11
 913               	.LM78:
 914 0502 E114      		cp r14,__zero_reg__
 915 0504 F104      		cpc r15,__zero_reg__
 916 0506 01F0      		breq .L42
 917               	.LM79:
 918 0508 80E0      		ldi r24,lo8(.LC12)
 919 050a 90E0      		ldi r25,hi8(.LC12)
 920 050c B801      		movw r22,r16
 921 050e 0E94 0000 		call fputs
 922               	.L42:
 923               	.LM80:
 924 0512 F601      		movw r30,r12
 925 0514 8081      		ld r24,Z
 926 0516 8430      		cpi r24,lo8(4)
 927 0518 01F4      		brne .+2
 928 051a 00C0      		rjmp .L48
 929 051c 8530      		cpi r24,lo8(5)
 930 051e 00F4      		brsh .L53
 931 0520 8130      		cpi r24,lo8(1)
 932 0522 01F0      		breq .L45
 933 0524 8130      		cpi r24,lo8(1)
 934 0526 00F0      		brlo .L44
 935 0528 8230      		cpi r24,lo8(2)
 936 052a 01F4      		brne .+2
 937 052c 00C0      		rjmp .L46
 938 052e 8330      		cpi r24,lo8(3)
 939 0530 01F0      		breq .+2
 940 0532 00C0      		rjmp .L43
 941 0534 00C0      		rjmp .L62
 942               	.L53:
 943 0536 8630      		cpi r24,lo8(6)
 944 0538 01F4      		brne .+2
 945 053a 00C0      		rjmp .L50
 946 053c 8630      		cpi r24,lo8(6)
 947 053e 00F4      		brsh .+2
 948 0540 00C0      		rjmp .L49
 949 0542 8730      		cpi r24,lo8(7)
 950 0544 01F4      		brne .+2
 951 0546 00C0      		rjmp .L51
 952 0548 8830      		cpi r24,lo8(8)
 953 054a 01F0      		breq .+2
 954 054c 00C0      		rjmp .L43
 955 054e 00C0      		rjmp .L63
 956               	.L44:
 957               	.LM81:
 958 0550 8DB7      		in r24,__SP_L__
 959 0552 9EB7      		in r25,__SP_H__
 960 0554 0897      		sbiw r24,8
 961 0556 8DBF      		out __SP_L__,r24
 962 0558 9EBF      		out __SP_H__,r25
 963 055a EDB7      		in r30,__SP_L__
 964 055c FEB7      		in r31,__SP_H__
 965 055e 3196      		adiw r30,1
 966 0560 ADB7      		in r26,__SP_L__
 967 0562 BEB7      		in r27,__SP_H__
 968 0564 1196      		adiw r26,1
 969 0566 0D93      		st X+,r16
 970 0568 1C93      		st X,r17
 971 056a 1297      		sbiw r26,1+1
 972 056c 2282      		std Z+2,r2
 973 056e 3382      		std Z+3,r3
 974 0570 8881      		ld r24,Y
 975 0572 9981      		ldd r25,Y+1
 976 0574 AA81      		ldd r26,Y+2
 977 0576 BB81      		ldd r27,Y+3
 978 0578 8483      		std Z+4,r24
 979 057a 9583      		std Z+5,r25
 980 057c A683      		std Z+6,r26
 981 057e B783      		std Z+7,r27
 982 0580 0E94 0000 		call fprintf
 983 0584 CDB7      		in r28,__SP_L__
 984 0586 DEB7      		in r29,__SP_H__
 985 0588 2896      		adiw r28,8
 986 058a 00C0      		rjmp .L57
 987               	.L45:
 988               	.LM82:
 989 058c EDB7      		in r30,__SP_L__
 990 058e FEB7      		in r31,__SP_H__
 991 0590 3897      		sbiw r30,8
 992 0592 EDBF      		out __SP_L__,r30
 993 0594 FEBF      		out __SP_H__,r31
 994 0596 3196      		adiw r30,1
 995 0598 ADB7      		in r26,__SP_L__
 996 059a BEB7      		in r27,__SP_H__
 997 059c 1196      		adiw r26,1
 998 059e 0D93      		st X+,r16
 999 05a0 1C93      		st X,r17
 1000 05a2 1297      		sbiw r26,1+1
 1001 05a4 80E0      		ldi r24,lo8(.LC14)
 1002 05a6 90E0      		ldi r25,hi8(.LC14)
 1003 05a8 8283      		std Z+2,r24
 1004 05aa 9383      		std Z+3,r25
 1005 05ac 8881      		ld r24,Y
 1006 05ae 9981      		ldd r25,Y+1
 1007 05b0 AA81      		ldd r26,Y+2
 1008 05b2 BB81      		ldd r27,Y+3
 1009 05b4 8483      		std Z+4,r24
 1010 05b6 9583      		std Z+5,r25
 1011 05b8 A683      		std Z+6,r26
 1012 05ba B783      		std Z+7,r27
 1013 05bc 00C0      		rjmp .L58
 1014               	.L46:
 1015               	.LM83:
 1016 05be 00D0      		rcall .
 1017 05c0 00D0      		rcall .
 1018 05c2 EDB7      		in r30,__SP_L__
 1019 05c4 FEB7      		in r31,__SP_H__
 1020 05c6 3196      		adiw r30,1
 1021 05c8 ADB7      		in r26,__SP_L__
 1022 05ca BEB7      		in r27,__SP_H__
 1023 05cc 1196      		adiw r26,1
 1024 05ce 0D93      		st X+,r16
 1025 05d0 1C93      		st X,r17
 1026 05d2 1297      		sbiw r26,1+1
 1027 05d4 4282      		std Z+2,r4
 1028 05d6 5382      		std Z+3,r5
 1029 05d8 8881      		ld r24,Y
 1030 05da 9981      		ldd r25,Y+1
 1031 05dc 8483      		std Z+4,r24
 1032 05de 9583      		std Z+5,r25
 1033 05e0 0E94 0000 		call fprintf
 1034 05e4 CDB7      		in r28,__SP_L__
 1035 05e6 DEB7      		in r29,__SP_H__
 1036 05e8 2696      		adiw r28,6
 1037               	.L57:
 1038 05ea CDBF      		out __SP_L__,r28
 1039 05ec DEBF      		out __SP_H__,r29
 1040 05ee 00C0      		rjmp .L54
 1041               	.L62:
 1042               	.LM84:
 1043 05f0 A881      		ld r26,Y
 1044 05f2 B981      		ldd r27,Y+1
 1045 05f4 EDB7      		in r30,__SP_L__
 1046 05f6 FEB7      		in r31,__SP_H__
 1047 05f8 3897      		sbiw r30,8
 1048 05fa EDBF      		out __SP_L__,r30
 1049 05fc FEBF      		out __SP_H__,r31
 1050 05fe 3196      		adiw r30,1
 1051 0600 CDB7      		in r28,__SP_L__
 1052 0602 DEB7      		in r29,__SP_H__
 1053 0604 0983      		std Y+1,r16
 1054 0606 1A83      		std Y+2,r17
 1055 0608 6282      		std Z+2,r6
 1056 060a 7382      		std Z+3,r7
 1057 060c 1496      		adiw r26,4
 1058 060e 8D91      		ld r24,X+
 1059 0610 9C91      		ld r25,X
 1060 0612 1597      		sbiw r26,4+1
 1061 0614 8483      		std Z+4,r24
 1062 0616 9583      		std Z+5,r25
 1063 0618 A683      		std Z+6,r26
 1064 061a B783      		std Z+7,r27
 1065 061c 0E94 0000 		call fprintf
 1066 0620 EDB7      		in r30,__SP_L__
 1067 0622 FEB7      		in r31,__SP_H__
 1068 0624 3896      		adiw r30,8
 1069 0626 EDBF      		out __SP_L__,r30
 1070 0628 FEBF      		out __SP_H__,r31
 1071 062a 00C0      		rjmp .L54
 1072               	.L48:
 1073               	.LM85:
 1074 062c A881      		ld r26,Y
 1075 062e B981      		ldd r27,Y+1
 1076 0630 8DB7      		in r24,__SP_L__
 1077 0632 9EB7      		in r25,__SP_H__
 1078 0634 0897      		sbiw r24,8
 1079 0636 8DBF      		out __SP_L__,r24
 1080 0638 9EBF      		out __SP_H__,r25
 1081 063a EDB7      		in r30,__SP_L__
 1082 063c FEB7      		in r31,__SP_H__
 1083 063e 3196      		adiw r30,1
 1084 0640 CDB7      		in r28,__SP_L__
 1085 0642 DEB7      		in r29,__SP_H__
 1086 0644 0983      		std Y+1,r16
 1087 0646 1A83      		std Y+2,r17
 1088 0648 80E0      		ldi r24,lo8(.LC17)
 1089 064a 90E0      		ldi r25,hi8(.LC17)
 1090 064c 8283      		std Z+2,r24
 1091 064e 9383      		std Z+3,r25
 1092 0650 1496      		adiw r26,4
 1093 0652 8D91      		ld r24,X+
 1094 0654 9C91      		ld r25,X
 1095 0656 1597      		sbiw r26,4+1
 1096               	.L60:
 1097 0658 8483      		std Z+4,r24
 1098 065a 9583      		std Z+5,r25
 1099 065c A683      		std Z+6,r26
 1100 065e B783      		std Z+7,r27
 1101               	.L58:
 1102 0660 0E94 0000 		call fprintf
 1103 0664 ADB7      		in r26,__SP_L__
 1104 0666 BEB7      		in r27,__SP_H__
 1105 0668 1896      		adiw r26,8
 1106               	.L59:
 1107 066a ADBF      		out __SP_L__,r26
 1108 066c BEBF      		out __SP_H__,r27
 1109 066e 00C0      		rjmp .L54
 1110               	.L49:
 1111               	.LM86:
 1112 0670 00D0      		rcall .
 1113 0672 00D0      		rcall .
 1114 0674 EDB7      		in r30,__SP_L__
 1115 0676 FEB7      		in r31,__SP_H__
 1116 0678 3196      		adiw r30,1
 1117 067a ADB7      		in r26,__SP_L__
 1118 067c BEB7      		in r27,__SP_H__
 1119 067e 1196      		adiw r26,1
 1120 0680 0D93      		st X+,r16
 1121 0682 1C93      		st X,r17
 1122 0684 1297      		sbiw r26,1+1
 1123 0686 80E0      		ldi r24,lo8(.LC18)
 1124 0688 90E0      		ldi r25,hi8(.LC18)
 1125 068a 8283      		std Z+2,r24
 1126 068c 9383      		std Z+3,r25
 1127 068e 8881      		ld r24,Y
 1128 0690 9981      		ldd r25,Y+1
 1129 0692 8483      		std Z+4,r24
 1130 0694 9583      		std Z+5,r25
 1131 0696 0E94 0000 		call fprintf
 1132 069a ADB7      		in r26,__SP_L__
 1133 069c BEB7      		in r27,__SP_H__
 1134 069e 1696      		adiw r26,6
 1135 06a0 00C0      		rjmp .L59
 1136               	.L50:
 1137               	.LM87:
 1138 06a2 A881      		ld r26,Y
 1139 06a4 B981      		ldd r27,Y+1
 1140 06a6 CDB7      		in r28,__SP_L__
 1141 06a8 DEB7      		in r29,__SP_H__
 1142 06aa 2897      		sbiw r28,8
 1143 06ac CDBF      		out __SP_L__,r28
 1144 06ae DEBF      		out __SP_H__,r29
 1145 06b0 EDB7      		in r30,__SP_L__
 1146 06b2 FEB7      		in r31,__SP_H__
 1147 06b4 3196      		adiw r30,1
 1148 06b6 0983      		std Y+1,r16
 1149 06b8 1A83      		std Y+2,r17
 1150 06ba 80E0      		ldi r24,lo8(.LC19)
 1151 06bc 90E0      		ldi r25,hi8(.LC19)
 1152 06be 00C0      		rjmp .L61
 1153               	.L51:
 1154               	.LM88:
 1155 06c0 A881      		ld r26,Y
 1156 06c2 B981      		ldd r27,Y+1
 1157 06c4 CDB7      		in r28,__SP_L__
 1158 06c6 DEB7      		in r29,__SP_H__
 1159 06c8 2897      		sbiw r28,8
 1160 06ca CDBF      		out __SP_L__,r28
 1161 06cc DEBF      		out __SP_H__,r29
 1162 06ce EDB7      		in r30,__SP_L__
 1163 06d0 FEB7      		in r31,__SP_H__
 1164 06d2 3196      		adiw r30,1
 1165 06d4 0983      		std Y+1,r16
 1166 06d6 1A83      		std Y+2,r17
 1167 06d8 80E0      		ldi r24,lo8(.LC20)
 1168 06da 90E0      		ldi r25,hi8(.LC20)
 1169               	.L61:
 1170 06dc 8283      		std Z+2,r24
 1171 06de 9383      		std Z+3,r25
 1172 06e0 1296      		adiw r26,2
 1173 06e2 8D91      		ld r24,X+
 1174 06e4 9C91      		ld r25,X
 1175 06e6 1397      		sbiw r26,2+1
 1176 06e8 00C0      		rjmp .L60
 1177               	.L63:
 1178               	.LM89:
 1179 06ea E881      		ld r30,Y
 1180 06ec F981      		ldd r31,Y+1
 1181 06ee EE0F      		lsl r30
 1182 06f0 FF1F      		rol r31
 1183 06f2 E050      		subi r30,lo8(-(tuple_names))
 1184 06f4 F040      		sbci r31,hi8(-(tuple_names))
 1185 06f6 8081      		ld r24,Z
 1186 06f8 9181      		ldd r25,Z+1
 1187 06fa B801      		movw r22,r16
 1188 06fc 0E94 0000 		call fputs
 1189 0700 00C0      		rjmp .L54
 1190               	.L43:
 1191               	.LM90:
 1192 0702 80E0      		ldi r24,lo8(.LC9)
 1193 0704 90E0      		ldi r25,hi8(.LC9)
 1194 0706 6BEC      		ldi r22,lo8(1483)
 1195 0708 75E0      		ldi r23,hi8(1483)
 1196 070a 40E0      		ldi r20,lo8(.LC10)
 1197 070c 50E0      		ldi r21,hi8(.LC10)
 1198 070e 0E94 0000 		call __myassert
 1199               	.L54:
 1200               	.LBE204:
 1201               	.LM91:
 1202 0712 0894      		sec
 1203 0714 E11C      		adc r14,__zero_reg__
 1204 0716 F11C      		adc r15,__zero_reg__
 1205 0718 0894      		sec
 1206 071a C11C      		adc r12,__zero_reg__
 1207 071c D11C      		adc r13,__zero_reg__
 1208               	.L41:
 1209 071e E401      		movw r28,r8
 1210 0720 8881      		ld r24,Y
 1211 0722 90E0      		ldi r25,lo8(0)
 1212 0724 E816      		cp r14,r24
 1213 0726 F906      		cpc r15,r25
 1214 0728 04F4      		brge .+2
 1215 072a 00C0      		rjmp .L55
 1216               	.LM92:
 1217 072c 89E2      		ldi r24,lo8(41)
 1218 072e 90E0      		ldi r25,hi8(41)
 1219 0730 B801      		movw r22,r16
 1220 0732 0E94 0000 		call fputc
 1221               	/* epilogue start */
 1222               	.LM93:
 1223 0736 DF91      		pop r29
 1224 0738 CF91      		pop r28
 1225 073a 1F91      		pop r17
 1226 073c 0F91      		pop r16
 1227 073e FF90      		pop r15
 1228 0740 EF90      		pop r14
 1229 0742 DF90      		pop r13
 1230 0744 CF90      		pop r12
 1231 0746 BF90      		pop r11
 1232 0748 AF90      		pop r10
 1233 074a 9F90      		pop r9
 1234 074c 8F90      		pop r8
 1235 074e 7F90      		pop r7
 1236 0750 6F90      		pop r6
 1237 0752 5F90      		pop r5
 1238 0754 4F90      		pop r4
 1239 0756 3F90      		pop r3
 1240 0758 2F90      		pop r2
 1241 075a 0895      		ret
 1242               	.LFE46:
 1244               		.data
 1245               	.LC21:
 1246 0113 7475 706C 		.string	"tuple %s (type %d)\n"
 1246      6520 2573 
 1246      2028 7479 
 1246      7065 2025 
 1246      6429 0A00 
 1247               	.LC22:
 1248 0127 2020 00   		.string	"  "
 1249               	.LC23:
 1250 012a 7825 640A 		.string	"x%d\n"
 1250      00
 1251               		.text
 1252               	.global	facts_dump
 1254               	facts_dump:
 1255               	.LFB47:
 1256               	.LM94:
 1257 075c 6F92      		push r6
 1258 075e 7F92      		push r7
 1259 0760 8F92      		push r8
 1260 0762 9F92      		push r9
 1261 0764 AF92      		push r10
 1262 0766 BF92      		push r11
 1263 0768 CF92      		push r12
 1264 076a DF92      		push r13
 1265 076c EF92      		push r14
 1266 076e FF92      		push r15
 1267 0770 0F93      		push r16
 1268 0772 1F93      		push r17
 1269 0774 CF93      		push r28
 1270 0776 DF93      		push r29
 1271               	/* prologue: function */
 1272               	/* frame size = 0 */
 1273               	.LM95:
 1274 0778 8091 0000 		lds r24,meld_prog
 1275 077c A82E      		mov r10,r24
 1276 077e BB24      		clr r11
 1277 0780 30E0      		ldi r19,lo8(tuple_names)
 1278 0782 C32E      		mov r12,r19
 1279 0784 30E0      		ldi r19,hi8(tuple_names)
 1280 0786 D32E      		mov r13,r19
 1281 0788 EE24      		clr r14
 1282 078a FF24      		clr r15
 1283 078c 00E0      		ldi r16,lo8(0)
 1284 078e 10E0      		ldi r17,hi8(0)
 1285               	.LBB205:
 1286               	.LM96:
 1287 0790 20E0      		ldi r18,lo8(.LC21)
 1288 0792 622E      		mov r6,r18
 1289 0794 20E0      		ldi r18,hi8(.LC21)
 1290 0796 722E      		mov r7,r18
 1291               	.LM97:
 1292 0798 90E0      		ldi r25,lo8(.LC23)
 1293 079a 892E      		mov r8,r25
 1294 079c 90E0      		ldi r25,hi8(.LC23)
 1295 079e 992E      		mov r9,r25
 1296 07a0 00C0      		rjmp .L65
 1297               	.L69:
 1298               	.LM98:
 1299 07a2 E091 0000 		lds r30,tuples
 1300 07a6 F091 0000 		lds r31,(tuples)+1
 1301 07aa E00F      		add r30,r16
 1302 07ac F11F      		adc r31,r17
 1303 07ae 8081      		ld r24,Z
 1304 07b0 9181      		ldd r25,Z+1
 1305 07b2 892B      		or r24,r25
 1306 07b4 01F4      		brne .+2
 1307 07b6 00C0      		rjmp .L66
 1308               	.LM99:
 1309 07b8 8DB7      		in r24,__SP_L__
 1310 07ba 9EB7      		in r25,__SP_H__
 1311 07bc 0897      		sbiw r24,8
 1312 07be 8DBF      		out __SP_L__,r24
 1313 07c0 9EBF      		out __SP_H__,r25
 1314 07c2 EDB7      		in r30,__SP_L__
 1315 07c4 FEB7      		in r31,__SP_H__
 1316 07c6 3196      		adiw r30,1
 1317 07c8 8091 0000 		lds r24,__iob+4
 1318 07cc 9091 0000 		lds r25,(__iob+4)+1
 1319 07d0 ADB7      		in r26,__SP_L__
 1320 07d2 BEB7      		in r27,__SP_H__
 1321 07d4 1196      		adiw r26,1
 1322 07d6 8D93      		st X+,r24
 1323 07d8 9C93      		st X,r25
 1324 07da 1297      		sbiw r26,1+1
 1325 07dc 6282      		std Z+2,r6
 1326 07de 7382      		std Z+3,r7
 1327 07e0 D601      		movw r26,r12
 1328 07e2 8D91      		ld r24,X+
 1329 07e4 9C91      		ld r25,X
 1330 07e6 8483      		std Z+4,r24
