   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 774 0460 FB1F      		adc r31,r27
 775 0462 2081      		ld r18,Z
 776 0464 C801      		movw r24,r16
 777 0466 880F      		lsl r24
 778 0468 991F      		rol r25
 779 046a A80F      		add r26,r24
 780 046c B91F      		adc r27,r25
 781 046e A20F      		add r26,r18
 782 0470 B11D      		adc r27,__zero_reg__
 783 0472 1196      		adiw r26,1
 784 0474 8C91      		ld r24,X
 785 0476 C82F      		mov r28,r24
 786 0478 D0E0      		ldi r29,lo8(0)
 787 047a 2196      		adiw r28,1
 788 047c CA0D      		add r28,r10
 789 047e DB1D      		adc r29,r11
 790               	.LM59:
 791 0480 0115      		cp r16,__zero_reg__
 792 0482 1105      		cpc r17,__zero_reg__
 793 0484 01F0      		breq .L44
 794               	.LM60:
 795 0486 80E0      		ldi r24,lo8(.LC10)
 796 0488 90E0      		ldi r25,hi8(.LC10)
 797 048a 61E0      		ldi r22,lo8(1)
 798 048c 70E0      		ldi r23,hi8(1)
 799 048e 42E0      		ldi r20,lo8(2)
 800 0490 50E0      		ldi r21,hi8(2)
 801 0492 9601      		movw r18,r12
 802 0494 0E94 0000 		call fwrite
 803               	.L44:
 804               	.LM61:
 805 0498 F701      		movw r30,r14
 806 049a 8081      		ld r24,Z
 807 049c 8430      		cpi r24,lo8(4)
 808 049e 01F4      		brne .+2
 809 04a0 00C0      		rjmp .L50
 810 04a2 8530      		cpi r24,lo8(5)
 811 04a4 00F4      		brsh .+2
 812 04a6 00C0      		rjmp .L62
 813 04a8 8630      		cpi r24,lo8(6)
 814 04aa 01F4      		brne .+2
 815 04ac 00C0      		rjmp .L52
 816 04ae 8630      		cpi r24,lo8(6)
 817 04b0 00F4      		brsh .L63
 818               	.LM62:
 819 04b2 00D0      		rcall .
 820 04b4 00D0      		rcall .
 821 04b6 EDB7      		in r30,__SP_L__
 822 04b8 FEB7      		in r31,__SP_H__
 823 04ba 3196      		adiw r30,1
 824 04bc ADB7      		in r26,__SP_L__
 825 04be BEB7      		in r27,__SP_H__
 826 04c0 1196      		adiw r26,1
 827 04c2 CD92      		st X+,r12
 828 04c4 DC92      		st X,r13
 829 04c6 1297      		sbiw r26,1+1
 830 04c8 80E0      		ldi r24,lo8(.LC16)
 831 04ca 90E0      		ldi r25,hi8(.LC16)
 832 04cc 8283      		std Z+2,r24
 833 04ce 9383      		std Z+3,r25
 834 04d0 8881      		ld r24,Y
 835 04d2 9981      		ldd r25,Y+1
 836 04d4 8483      		std Z+4,r24
 837 04d6 9583      		std Z+5,r25
 838 04d8 0E94 0000 		call fprintf
 839 04dc ADB7      		in r26,__SP_L__
 840 04de BEB7      		in r27,__SP_H__
 841 04e0 1696      		adiw r26,6
 842 04e2 ADBF      		out __SP_L__,r26
 843 04e4 BEBF      		out __SP_H__,r27
 844 04e6 00C0      		rjmp .L56
 845               	.L61:
 846               	.LM63:
 847 04e8 8230      		cpi r24,lo8(2)
 848 04ea 01F4      		brne .+2
 849 04ec 00C0      		rjmp .L48
 850 04ee 8330      		cpi r24,lo8(3)
 851 04f0 01F4      		brne .+2
 852 04f2 00C0      		rjmp .L64
 853               	.L45:
 854               	.LM64:
 855 04f4 80E0      		ldi r24,lo8(.LC19)
 856 04f6 90E0      		ldi r25,hi8(.LC19)
 857 04f8 6BEC      		ldi r22,lo8(1483)
 858 04fa 75E0      		ldi r23,hi8(1483)
 859 04fc 40E0      		ldi r20,lo8(.LC20)
 860 04fe 50E0      		ldi r21,hi8(.LC20)
 861 0500 0E94 0000 		call __myassert
 862 0504 00C0      		rjmp .L56
 863               	.L63:
 864               	.LM65:
 865 0506 8730      		cpi r24,lo8(7)
 866 0508 01F0      		breq .L53
 867 050a 8830      		cpi r24,lo8(8)
 868 050c 01F4      		brne .L45
 869               	.LM66:
 870 050e E881      		ld r30,Y
 871 0510 F981      		ldd r31,Y+1
 872 0512 EE0F      		lsl r30
 873 0514 FF1F      		rol r31
 874 0516 E050      		subi r30,lo8(-(tuple_names))
 875 0518 F040      		sbci r31,hi8(-(tuple_names))
 876 051a 8081      		ld r24,Z
 877 051c 9181      		ldd r25,Z+1
 878 051e B601      		movw r22,r12
 879 0520 0E94 0000 		call fputs
 880 0524 00C0      		rjmp .L56
 881               	.L53:
 882               	.LM67:
 883 0526 A881      		ld r26,Y
 884 0528 B981      		ldd r27,Y+1
 885 052a CDB7      		in r28,__SP_L__
 886 052c DEB7      		in r29,__SP_H__
 887 052e 2897      		sbiw r28,8
 888 0530 CDBF      		out __SP_L__,r28
 889 0532 DEBF      		out __SP_H__,r29
 890 0534 EDB7      		in r30,__SP_L__
 891 0536 FEB7      		in r31,__SP_H__
 892 0538 3196      		adiw r30,1
 893 053a C982      		std Y+1,r12
 894 053c DA82      		std Y+2,r13
 895 053e 80E0      		ldi r24,lo8(.LC18)
 896 0540 90E0      		ldi r25,hi8(.LC18)
 897 0542 8283      		std Z+2,r24
 898 0544 9383      		std Z+3,r25
 899 0546 1296      		adiw r26,2
 900 0548 8D91      		ld r24,X+
 901 054a 9C91      		ld r25,X
 902 054c 1397      		sbiw r26,2+1
 903               	.L60:
 904               	.LM68:
 905 054e 8483      		std Z+4,r24
 906 0550 9583      		std Z+5,r25
 907 0552 A683      		std Z+6,r26
 908 0554 B783      		std Z+7,r27
 909 0556 0E94 0000 		call fprintf
 910 055a ADB7      		in r26,__SP_L__
 911 055c BEB7      		in r27,__SP_H__
 912 055e 1896      		adiw r26,8
 913 0560 ADBF      		out __SP_L__,r26
 914 0562 BEBF      		out __SP_H__,r27
 915 0564 00C0      		rjmp .L56
 916               	.L47:
 917               	.LM69:
 918 0566 EDB7      		in r30,__SP_L__
 919 0568 FEB7      		in r31,__SP_H__
 920 056a 3897      		sbiw r30,8
 921 056c EDBF      		out __SP_L__,r30
 922 056e FEBF      		out __SP_H__,r31
 923 0570 3196      		adiw r30,1
 924 0572 ADB7      		in r26,__SP_L__
 925 0574 BEB7      		in r27,__SP_H__
 926 0576 1196      		adiw r26,1
 927 0578 CD92      		st X+,r12
 928 057a DC92      		st X,r13
 929 057c 1297      		sbiw r26,1+1
 930 057e 80E0      		ldi r24,lo8(.LC12)
 931 0580 90E0      		ldi r25,hi8(.LC12)
 932 0582 8283      		std Z+2,r24
 933 0584 9383      		std Z+3,r25
 934 0586 8881      		ld r24,Y
 935 0588 9981      		ldd r25,Y+1
 936 058a AA81      		ldd r26,Y+2
 937 058c BB81      		ldd r27,Y+3
 938 058e 8483      		std Z+4,r24
 939 0590 9583      		std Z+5,r25
 940 0592 A683      		std Z+6,r26
 941 0594 B783      		std Z+7,r27
 942 0596 0E94 0000 		call fprintf
 943 059a ADB7      		in r26,__SP_L__
 944 059c BEB7      		in r27,__SP_H__
 945 059e 1896      		adiw r26,8
 946 05a0 ADBF      		out __SP_L__,r26
 947 05a2 BEBF      		out __SP_H__,r27
 948 05a4 00C0      		rjmp .L56
 949               	.L52:
 950               	.LM70:
 951 05a6 A881      		ld r26,Y
 952 05a8 B981      		ldd r27,Y+1
 953 05aa CDB7      		in r28,__SP_L__
 954 05ac DEB7      		in r29,__SP_H__
 955 05ae 2897      		sbiw r28,8
 956 05b0 CDBF      		out __SP_L__,r28
 957 05b2 DEBF      		out __SP_H__,r29
 958 05b4 EDB7      		in r30,__SP_L__
 959 05b6 FEB7      		in r31,__SP_H__
 960 05b8 3196      		adiw r30,1
 961 05ba C982      		std Y+1,r12
 962 05bc DA82      		std Y+2,r13
 963 05be 80E0      		ldi r24,lo8(.LC17)
 964 05c0 90E0      		ldi r25,hi8(.LC17)
 965 05c2 8283      		std Z+2,r24
 966 05c4 9383      		std Z+3,r25
 967 05c6 1296      		adiw r26,2
 968 05c8 8D91      		ld r24,X+
 969 05ca 9C91      		ld r25,X
 970 05cc 1397      		sbiw r26,2+1
 971 05ce 00C0      		rjmp .L60
 972               	.L50:
 973               	.LM71:
 974 05d0 A881      		ld r26,Y
 975 05d2 B981      		ldd r27,Y+1
 976 05d4 8DB7      		in r24,__SP_L__
 977 05d6 9EB7      		in r25,__SP_H__
 978 05d8 0897      		sbiw r24,8
 979 05da 8DBF      		out __SP_L__,r24
 980 05dc 9EBF      		out __SP_H__,r25
 981 05de EDB7      		in r30,__SP_L__
 982 05e0 FEB7      		in r31,__SP_H__
 983 05e2 3196      		adiw r30,1
 984 05e4 CDB7      		in r28,__SP_L__
 985 05e6 DEB7      		in r29,__SP_H__
 986 05e8 C982      		std Y+1,r12
 987 05ea DA82      		std Y+2,r13
 988 05ec 80E0      		ldi r24,lo8(.LC15)
 989 05ee 90E0      		ldi r25,hi8(.LC15)
 990 05f0 8283      		std Z+2,r24
 991 05f2 9383      		std Z+3,r25
 992 05f4 1496      		adiw r26,4
 993 05f6 8D91      		ld r24,X+
 994 05f8 9C91      		ld r25,X
 995 05fa 1597      		sbiw r26,4+1
 996 05fc 00C0      		rjmp .L60
 997               	.L64:
 998               	.LM72:
 999 05fe A881      		ld r26,Y
 1000 0600 B981      		ldd r27,Y+1
 1001 0602 EDB7      		in r30,__SP_L__
 1002 0604 FEB7      		in r31,__SP_H__
 1003 0606 3897      		sbiw r30,8
 1004 0608 EDBF      		out __SP_L__,r30
 1005 060a FEBF      		out __SP_H__,r31
 1006 060c 3196      		adiw r30,1
 1007 060e CDB7      		in r28,__SP_L__
 1008 0610 DEB7      		in r29,__SP_H__
 1009 0612 C982      		std Y+1,r12
 1010 0614 DA82      		std Y+2,r13
 1011 0616 2282      		std Z+2,r2
 1012 0618 3382      		std Z+3,r3
 1013 061a 1496      		adiw r26,4
 1014 061c 8D91      		ld r24,X+
 1015 061e 9C91      		ld r25,X
 1016 0620 1597      		sbiw r26,4+1
 1017 0622 8483      		std Z+4,r24
 1018 0624 9583      		std Z+5,r25
 1019 0626 A683      		std Z+6,r26
 1020 0628 B783      		std Z+7,r27
 1021 062a 0E94 0000 		call fprintf
 1022 062e EDB7      		in r30,__SP_L__
 1023 0630 FEB7      		in r31,__SP_H__
 1024 0632 3896      		adiw r30,8
 1025 0634 EDBF      		out __SP_L__,r30
 1026 0636 FEBF      		out __SP_H__,r31
 1027 0638 00C0      		rjmp .L56
 1028               	.L48:
 1029               	.LM73:
 1030 063a 00D0      		rcall .
 1031 063c 00D0      		rcall .
 1032 063e EDB7      		in r30,__SP_L__
 1033 0640 FEB7      		in r31,__SP_H__
 1034 0642 3196      		adiw r30,1
 1035 0644 ADB7      		in r26,__SP_L__
 1036 0646 BEB7      		in r27,__SP_H__
 1037 0648 1196      		adiw r26,1
 1038 064a CD92      		st X+,r12
 1039 064c DC92      		st X,r13
 1040 064e 1297      		sbiw r26,1+1
 1041 0650 4282      		std Z+2,r4
 1042 0652 5382      		std Z+3,r5
 1043 0654 8881      		ld r24,Y
 1044 0656 9981      		ldd r25,Y+1
 1045 0658 8483      		std Z+4,r24
 1046 065a 9583      		std Z+5,r25
 1047 065c 0E94 0000 		call fprintf
 1048 0660 CDB7      		in r28,__SP_L__
 1049 0662 DEB7      		in r29,__SP_H__
 1050 0664 2696      		adiw r28,6
 1051 0666 CDBF      		out __SP_L__,r28
 1052 0668 DEBF      		out __SP_H__,r29
 1053 066a 00C0      		rjmp .L56
 1054               	.L43:
 1055               	.LBE202:
 1056               	.LM74:
 1057 066c 89E2      		ldi r24,lo8(41)
 1058 066e 90E0      		ldi r25,hi8(41)
 1059 0670 B601      		movw r22,r12
 1060 0672 0E94 0000 		call fputc
 1061               	/* epilogue start */
 1062               	.LM75:
 1063 0676 DF91      		pop r29
 1064 0678 CF91      		pop r28
 1065 067a 1F91      		pop r17
 1066 067c 0F91      		pop r16
 1067 067e FF90      		pop r15
 1068 0680 EF90      		pop r14
 1069 0682 DF90      		pop r13
 1070 0684 CF90      		pop r12
 1071 0686 BF90      		pop r11
 1072 0688 AF90      		pop r10
 1073 068a 9F90      		pop r9
 1074 068c 8F90      		pop r8
 1075 068e 7F90      		pop r7
 1076 0690 6F90      		pop r6
 1077 0692 5F90      		pop r5
 1078 0694 4F90      		pop r4
 1079 0696 3F90      		pop r3
 1080 0698 2F90      		pop r2
 1081 069a 0895      		ret
 1082               	.LFE46:
 1084               		.data
 1085               	.LC21:
 1086 0113 7475 706C 		.string	"tuple %s (type %d)\n"
 1086      6520 2573 
 1086      2028 7479 
 1086      7065 2025 
 1086      6429 0A00 
 1087               	.LC22:
 1088 0127 2020 00   		.string	"  "
 1089               	.LC23:
 1090 012a 7825 640A 		.string	"x%d\n"
 1090      00
 1091               		.text
 1092               	.global	facts_dump
 1094               	facts_dump:
 1095               	.LFB47:
 1096               	.LM76:
 1097 069c 6F92      		push r6
 1098 069e 7F92      		push r7
 1099 06a0 8F92      		push r8
 1100 06a2 9F92      		push r9
 1101 06a4 AF92      		push r10
 1102 06a6 BF92      		push r11
 1103 06a8 CF92      		push r12
 1104 06aa DF92      		push r13
 1105 06ac EF92      		push r14
 1106 06ae FF92      		push r15
 1107 06b0 0F93      		push r16
 1108 06b2 1F93      		push r17
 1109 06b4 CF93      		push r28
 1110 06b6 DF93      		push r29
 1111               	/* prologue: function */
 1112               	/* frame size = 0 */
 1113               	.LM77:
 1114 06b8 8091 0000 		lds r24,meld_prog
 1115 06bc 882E      		mov r8,r24
 1116 06be 9924      		clr r9
 1117 06c0 8114      		cp r8,__zero_reg__
 1118 06c2 9104      		cpc r9,__zero_reg__
 1119 06c4 01F4      		brne .+2
 1120 06c6 00C0      		rjmp .L70
 1121 06c8 20E0      		ldi r18,lo8(tuple_names)
 1122 06ca C22E      		mov r12,r18
 1123 06cc 20E0      		ldi r18,hi8(tuple_names)
 1124 06ce D22E      		mov r13,r18
 1125 06d0 EE24      		clr r14
 1126 06d2 FF24      		clr r15
 1127 06d4 00E0      		ldi r16,lo8(0)
 1128 06d6 10E0      		ldi r17,hi8(0)
 1129               	.LBB203:
 1130               	.LM78:
 1131 06d8 90E0      		ldi r25,lo8(.LC21)
 1132 06da 692E      		mov r6,r25
 1133 06dc 90E0      		ldi r25,hi8(.LC21)
 1134 06de 792E      		mov r7,r25
 1135 06e0 80E0      		ldi r24,lo8(.LC23)
 1136 06e2 A82E      		mov r10,r24
 1137 06e4 80E0      		ldi r24,hi8(.LC23)
 1138 06e6 B82E      		mov r11,r24
 1139               	.L69:
 1140               	.LM79:
 1141 06e8 E091 0000 		lds r30,tuples
 1142 06ec F091 0000 		lds r31,(tuples)+1
 1143 06f0 E00F      		add r30,r16
 1144 06f2 F11F      		adc r31,r17
 1145 06f4 8081      		ld r24,Z
 1146 06f6 9181      		ldd r25,Z+1
 1147 06f8 892B      		or r24,r25
 1148 06fa 01F4      		brne .+2
 1149 06fc 00C0      		rjmp .L67
 1150               	.LM80:
 1151 06fe 8DB7      		in r24,__SP_L__
 1152 0700 9EB7      		in r25,__SP_H__
 1153 0702 0897      		sbiw r24,8
 1154 0704 8DBF      		out __SP_L__,r24
 1155 0706 9EBF      		out __SP_H__,r25
 1156 0708 EDB7      		in r30,__SP_L__
 1157 070a FEB7      		in r31,__SP_H__
 1158 070c 3196      		adiw r30,1
 1159 070e 8091 0000 		lds r24,__iob+4
 1160 0712 9091 0000 		lds r25,(__iob+4)+1
 1161 0716 ADB7      		in r26,__SP_L__
 1162 0718 BEB7      		in r27,__SP_H__
 1163 071a 1196      		adiw r26,1
 1164 071c 8D93      		st X+,r24
 1165 071e 9C93      		st X,r25
 1166 0720 1297      		sbiw r26,1+1
 1167 0722 6282      		std Z+2,r6
 1168 0724 7382      		std Z+3,r7
 1169 0726 D601      		movw r26,r12
 1170 0728 8D91      		ld r24,X+
 1171 072a 9C91      		ld r25,X
 1172 072c 8483      		std Z+4,r24
 1173 072e 9583      		std Z+5,r25
 1174 0730 E682      		std Z+6,r14
 1175 0732 F782      		std Z+7,r15
 1176 0734 0E94 0000 		call fprintf
 1177               	.LM81:
 1178 0738 E091 0000 		lds r30,tuples
 1179 073c F091 0000 		lds r31,(tuples)+1
 1180 0740 E00F      		add r30,r16
 1181 0742 F11F      		adc r31,r17
 1182 0744 C081      		ld r28,Z
 1183 0746 D181      		ldd r29,Z+1
 1184 0748 8DB7      		in r24,__SP_L__
 1185 074a 9EB7      		in r25,__SP_H__
 1186 074c 0896      		adiw r24,8
 1187 074e 8DBF      		out __SP_L__,r24
 1188 0750 9EBF      		out __SP_H__,r25
 1189 0752 2097      		sbiw r28,0
 1190 0754 01F0      		breq .L67
 1191               	.L68:
 1192               	.LM82:
 1193 0756 2091 0000 		lds r18,__iob+4
 1194 075a 3091 0000 		lds r19,(__iob+4)+1
 1195 075e 80E0      		ldi r24,lo8(.LC22)
 1196 0760 90E0      		ldi r25,hi8(.LC22)
 1197 0762 61E0      		ldi r22,lo8(1)
 1198 0764 70E0      		ldi r23,hi8(1)
 1199 0766 42E0      		ldi r20,lo8(2)
 1200 0768 50E0      		ldi r21,hi8(2)
 1201 076a 0E94 0000 		call fwrite
 1202               	.LM83:
 1203 076e 6091 0000 		lds r22,__iob+4
 1204 0772 7091 0000 		lds r23,(__iob+4)+1
 1205 0776 8C81      		ldd r24,Y+4
 1206 0778 9D81      		ldd r25,Y+5
 1207 077a 0E94 0000 		call tuple_print
 1208               	.LM84:
 1209 077e 00D0      		rcall .
 1210 0780 00D0      		rcall .
 1211 0782 EDB7      		in r30,__SP_L__
 1212 0784 FEB7      		in r31,__SP_H__
 1213 0786 3196      		adiw r30,1
 1214 0788 8091 0000 		lds r24,__iob+4
 1215 078c 9091 0000 		lds r25,(__iob+4)+1
 1216 0790 ADB7      		in r26,__SP_L__
 1217 0792 BEB7      		in r27,__SP_H__
 1218 0794 1196      		adiw r26,1
 1219 0796 8D93      		st X+,r24
 1220 0798 9C93      		st X,r25
 1221 079a 1297      		sbiw r26,1+1
 1222 079c A282      		std Z+2,r10
 1223 079e B382      		std Z+3,r11
 1224 07a0 8A81      		ldd r24,Y+2
 1225 07a2 9B81      		ldd r25,Y+3
 1226 07a4 8483      		std Z+4,r24
 1227 07a6 9583      		std Z+5,r25
 1228 07a8 0E94 0000 		call fprintf
 1229               	.LM85:
 1230 07ac 0990      		ld __tmp_reg__,Y+
 1231 07ae D881      		ld r29,Y
 1232 07b0 C02D      		mov r28,__tmp_reg__
 1233 07b2 8DB7      		in r24,__SP_L__
 1234 07b4 9EB7      		in r25,__SP_H__
 1235 07b6 0696      		adiw r24,6
 1236 07b8 8DBF      		out __SP_L__,r24
 1237 07ba 9EBF      		out __SP_H__,r25
 1238 07bc 2097      		sbiw r28,0
 1239 07be 01F4      		brne .L68
 1240               	.L67:
 1241               	.LBE203:
 1242               	.LM86:
 1243 07c0 0894      		sec
 1244 07c2 E11C      		adc r14,__zero_reg__
 1245 07c4 F11C      		adc r15,__zero_reg__
 1246 07c6 0C5F      		subi r16,lo8(-(4))
 1247 07c8 1F4F      		sbci r17,hi8(-(4))
 1248 07ca A2E0      		ldi r26,lo8(2)
 1249 07cc B0E0      		ldi r27,hi8(2)
 1250 07ce CA0E      		add r12,r26
 1251 07d0 DB1E      		adc r13,r27
 1252 07d2 E814      		cp r14,r8
 1253 07d4 F904      		cpc r15,r9
 1254 07d6 04F4      		brge .+2
 1255 07d8 00C0      		rjmp .L69
 1256               	.L70:
 1257               	/* epilogue start */
 1258               	.LM87:
 1259 07da DF91      		pop r29
 1260 07dc CF91      		pop r28
 1261 07de 1F91      		pop r17
 1262 07e0 0F91      		pop r16
 1263 07e2 FF90      		pop r15
 1264 07e4 EF90      		pop r14
 1265 07e6 DF90      		pop r13
 1266 07e8 CF90      		pop r12
 1267 07ea BF90      		pop r11
 1268 07ec AF90      		pop r10
 1269 07ee 9F90      		pop r9
 1270 07f0 8F90      		pop r8
 1271 07f2 7F90      		pop r7
 1272 07f4 6F90      		pop r6
 1273 07f6 0895      		ret
 1274               	.LFE47:
 1276               	.global	init_fields
 1278               	init_fields:
 1279               	.LFB31:
 1280               	.LM88:
 1281 07f8 2F92      		push r2
 1282 07fa 3F92      		push r3
 1283 07fc 4F92      		push r4
 1284 07fe 5F92      		push r5
 1285 0800 6F92      		push r6
 1286 0802 7F92      		push r7
 1287 0804 8F92      		push r8
 1288 0806 9F92      		push r9
 1289 0808 BF92      		push r11
 1290 080a CF92      		push r12
 1291 080c DF92      		push r13
 1292 080e EF92      		push r14
 1293 0810 FF92      		push r15
 1294 0812 0F93      		push r16
 1295 0814 1F93      		push r17
 1296 0816 CF93      		push r28
 1297 0818 DF93      		push r29
 1298               	/* prologue: function */
 1299               	/* frame size = 0 */
 1300               	.LM89:
 1301 081a 8091 0000 		lds r24,meld_prog
 1302 081e 90E0      		ldi r25,lo8(0)
 1303 0820 EC01      		movw r28,r24
 1304               	.LVL22:
 1305 0822 CC0F      		lsl r28
 1306 0824 DD1F      		rol r29
 1307               	.LM90:
 1308 0826 0097      		sbiw r24,0
 1309 0828 01F4      		brne .+2
 1310 082a 00C0      		rjmp .L74
 1311 082c 70E0      		ldi r23,lo8(meld_prog+1)
 1312 082e 472E      		mov r4,r23
 1313 0830 70E0      		ldi r23,hi8(meld_prog+1)
 1314 0832 572E      		mov r5,r23
 1315 0834 9E01      		movw r18,r28
 1316 0836 D201      		movw r26,r4
 1317 0838 AC01      		movw r20,r24
 1318 083a 440D      		add r20,r4
 1319 083c 551D      		adc r21,r5
